File,Data,Algo,Size,Fun,Leaf,Param,ETst,TstTime,FunEvalTime
wdbc_12_2020_11_22_20_05_19_best_test_optPRM_gd_model.json,wdbc,_gd_,173,59,113,231,0.947368421,0.002,1.75E-05
wdbc_12_2020_11_22_20_05_19_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,173,59,113,231,0.964912281,0.001,8.77E-06
wdbc_12_2020_11_22_20_05_19_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,173,59,113,231,0.98245614,0.001,8.77E-06
wdbc_12_2020_11_22_20_05_19_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,173,59,113,231,0.973684211,0.001,8.77E-06
wdbc_13_2020_11_23_04_44_13_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,105,34,70,138,0.98245614,0.001,8.77E-06
wdbc_13_2020_11_23_04_44_13_best_test_optPRM_adam_model.json,wdbc,_adam_,105,34,70,138,0.99122807,0.001,8.77E-06
wdbc_13_2020_11_23_04_44_13_best_test_optPRM_gd_model.json,wdbc,_gd_,105,34,70,138,0.98245614,0,0
wdbc_13_2020_11_23_04_44_13_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,105,34,70,138,0.99122807,0.001,8.77E-06
wdbc_13_2020_11_23_04_44_13_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,105,34,70,138,0.99122807,0.001,8.77E-06
wdbc_13_2020_11_23_04_44_13_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,105,34,70,138,1,0,0
wdbc_14_2020_11_23_13_52_03_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,155,49,105,203,0.98245614,0.001,8.77E-06
wdbc_14_2020_11_23_13_52_03_best_test_optPRM_adam_model.json,wdbc,_adam_,155,49,105,203,0.99122807,0.001,8.77E-06
wdbc_14_2020_11_23_13_52_03_best_test_optPRM_gd_model.json,wdbc,_gd_,155,49,105,203,0.964912281,0.001,8.77E-06
wdbc_14_2020_11_23_13_52_03_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,155,49,105,203,0.98245614,0.001,8.77E-06
wdbc_14_2020_11_23_13_52_03_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,155,49,105,203,0.973684211,0.001,8.77E-06
wdbc_14_2020_11_23_13_52_03_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,155,49,105,203,0.99122807,0.001,8.77E-06
wdbc_15_2020_11_21_10_27_54_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,189,60,128,248,0.964912281,0.001,8.77E-06
wdbc_15_2020_11_21_10_27_54_best_test_optPRM_adam_model.json,wdbc,_adam_,189,60,128,248,0.99122807,0.001,8.77E-06
wdbc_15_2020_11_21_10_27_54_best_test_optPRM_gd_model.json,wdbc,_gd_,189,60,128,248,0.973684211,0.001,8.77E-06
wdbc_15_2020_11_21_10_27_54_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,189,60,128,248,0.98245614,0.001,8.77E-06
wdbc_15_2020_11_21_10_27_54_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,189,60,128,248,0.98245614,0.001,8.77E-06
wdbc_15_2020_11_21_10_27_54_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,189,60,128,248,0.99122807,0.001,8.77E-06
wdbc_16_2020_11_22_23_46_47_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,85,27,57,111,0.973684211,0,0
wdbc_16_2020_11_22_23_46_47_best_test_optPRM_adam_model.json,wdbc,_adam_,85,27,57,111,0.98245614,0.001,8.77E-06
wdbc_16_2020_11_22_23_46_47_best_test_optPRM_gd_model.json,wdbc,_gd_,85,27,57,111,0.964912281,0.001,8.77E-06
wdbc_16_2020_11_22_23_46_47_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,85,27,57,111,0.973684211,0.001,8.77E-06
wdbc_16_2020_11_22_23_46_47_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,85,27,57,111,0.973684211,0.001,8.77E-06
wdbc_16_2020_11_22_23_46_47_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,85,27,57,111,1,0,0
wdbc_17_2020_11_21_10_27_54_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,156,49,106,204,0.973684211,0.001,8.77E-06
wdbc_17_2020_11_21_10_27_54_best_test_optPRM_adam_model.json,wdbc,_adam_,156,49,106,204,0.98245614,0.001,8.77E-06
wdbc_17_2020_11_21_10_27_54_best_test_optPRM_gd_model.json,wdbc,_gd_,156,49,106,204,0.973684211,0.001,8.77E-06
wdbc_17_2020_11_21_10_27_54_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,156,49,106,204,0.99122807,0.001,8.77E-06
wdbc_17_2020_11_21_10_27_54_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,156,49,106,204,0.99122807,0.001,8.77E-06
wdbc_17_2020_11_21_10_27_54_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,156,49,106,204,0.99122807,0.001,8.77E-06
wdbc_18_2020_11_23_09_18_21_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,246,77,168,322,0.98245614,0.001,8.77E-06
wdbc_18_2020_11_23_09_18_21_best_test_optPRM_adam_model.json,wdbc,_adam_,246,77,168,322,0.98245614,0.003,2.63E-05
wdbc_18_2020_11_23_09_18_21_best_test_optPRM_gd_model.json,wdbc,_gd_,246,77,168,322,0.964912281,0.001,8.77E-06
wdbc_18_2020_11_23_09_18_21_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,246,77,168,322,0.99122807,0.002,1.75E-05
wdbc_18_2020_11_23_09_18_21_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,246,77,168,322,0.99122807,0.001,8.77E-06
wdbc_18_2020_11_23_09_18_21_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,246,77,168,322,1,0.002,1.75E-05
wdbc_19_2020_11_22_07_35_19_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,166,52,113,217,0.964912281,0.001,8.77E-06
wdbc_19_2020_11_22_07_35_19_best_test_optPRM_adam_model.json,wdbc,_adam_,166,52,113,217,0.956140351,0.003,2.63E-05
wdbc_19_2020_11_22_07_35_19_best_test_optPRM_gd_model.json,wdbc,_gd_,166,52,113,217,0.956140351,0.001,8.77E-06
wdbc_19_2020_11_22_07_35_19_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,166,52,113,217,0.964912281,0.001,8.77E-06
wdbc_19_2020_11_22_07_35_19_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,166,52,113,217,0.964912281,0.001,8.77E-06
wdbc_19_2020_11_22_07_35_19_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,166,52,113,217,0.973684211,0.001,8.77E-06
wdbc_1_2020_11_22_18_29_42_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,65,21,43,85,0.98245614,0.001,8.77E-06
wdbc_1_2020_11_22_18_29_42_best_test_optPRM_adam_model.json,wdbc,_adam_,65,21,43,85,0.98245614,0,0
wdbc_1_2020_11_22_18_29_42_best_test_optPRM_gd_model.json,wdbc,_gd_,65,21,43,85,0.98245614,0.001,8.77E-06
wdbc_1_2020_11_22_18_29_42_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,65,21,43,85,0.99122807,0,0
wdbc_1_2020_11_22_18_29_42_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,65,21,43,85,0.99122807,0,0
wdbc_1_2020_11_22_18_29_42_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,65,21,43,85,0.99122807,0.001,8.77E-06
wdbc_20_2020_11_23_16_15_51_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,120,43,76,162,0.973684211,0,0
wdbc_20_2020_11_23_16_15_51_best_test_optPRM_adam_model.json,wdbc,_adam_,120,43,76,162,0.956140351,0.002,1.75E-05
wdbc_20_2020_11_23_16_15_51_best_test_optPRM_gd_model.json,wdbc,_gd_,120,43,76,162,0.938596491,0.001,8.77E-06
wdbc_20_2020_11_23_16_15_51_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,120,43,76,162,0.964912281,0,0
wdbc_20_2020_11_23_16_15_51_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,120,43,76,162,0.956140351,0.002,1.75E-05
wdbc_20_2020_11_23_16_15_51_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,120,43,76,162,0.98245614,0,0
wdbc_21_2020_11_23_16_34_36_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,149,50,98,198,0.99122807,0.001,8.77E-06
wdbc_21_2020_11_23_16_34_36_best_test_optPRM_adam_model.json,wdbc,_adam_,149,50,98,198,0.99122807,0.002,1.75E-05
wdbc_21_2020_11_23_16_34_36_best_test_optPRM_gd_model.json,wdbc,_gd_,149,50,98,198,0.98245614,0.004,3.51E-05
wdbc_21_2020_11_23_16_34_36_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,149,50,98,198,1,0.001,8.77E-06
wdbc_21_2020_11_23_16_34_36_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,149,50,98,198,1,0.001,8.77E-06
wdbc_21_2020_11_23_16_34_36_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,149,50,98,198,1,0.001,8.77E-06
wdbc_22_2020_11_21_10_27_54_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,86,28,57,113,0.973684211,0,0
wdbc_22_2020_11_21_10_27_54_best_test_optPRM_adam_model.json,wdbc,_adam_,86,28,57,113,0.973684211,0,0
wdbc_22_2020_11_21_10_27_54_best_test_optPRM_gd_model.json,wdbc,_gd_,86,28,57,113,0.973684211,0.001,8.77E-06
wdbc_22_2020_11_21_10_27_54_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,86,28,57,113,0.98245614,0,0
wdbc_22_2020_11_21_10_27_54_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,86,28,57,113,0.98245614,0.001,8.77E-06
wdbc_22_2020_11_21_10_27_54_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,86,28,57,113,0.98245614,0.001,8.77E-06
wdbc_23_2020_11_21_10_27_54_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,176,57,118,232,0.98245614,0.001,8.77E-06
wdbc_23_2020_11_21_10_27_54_best_test_optPRM_adam_model.json,wdbc,_adam_,176,57,118,232,1,0.001,8.77E-06
wdbc_23_2020_11_21_10_27_54_best_test_optPRM_gd_model.json,wdbc,_gd_,176,57,118,232,0.973684211,0.001,8.77E-06
wdbc_23_2020_11_21_10_27_54_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,176,57,118,232,0.98245614,0.001,8.77E-06
wdbc_23_2020_11_21_10_27_54_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,176,57,118,232,0.98245614,0.001,8.77E-06
wdbc_23_2020_11_21_10_27_54_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,176,57,118,232,0.99122807,0.002,1.75E-05
wdbc_24_2020_11_22_12_17_24_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,146,49,96,194,0.956140351,0.001,8.77E-06
wdbc_24_2020_11_22_12_17_24_best_test_optPRM_adam_model.json,wdbc,_adam_,146,49,96,194,0.98245614,0.001,8.77E-06
wdbc_24_2020_11_22_12_17_24_best_test_optPRM_gd_model.json,wdbc,_gd_,146,49,96,194,0.98245614,0,0
wdbc_24_2020_11_22_12_17_24_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,146,49,96,194,0.98245614,0.001,8.77E-06
wdbc_24_2020_11_22_12_17_24_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,146,49,96,194,0.98245614,0.001,8.77E-06
wdbc_24_2020_11_22_12_17_24_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,146,49,96,194,0.98245614,0,0
wdbc_25_2020_11_21_10_27_54_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,189,63,125,251,0.956140351,0,0
wdbc_25_2020_11_21_10_27_54_best_test_optPRM_adam_model.json,wdbc,_adam_,189,63,125,251,0.98245614,0,0
wdbc_25_2020_11_21_10_27_54_best_test_optPRM_gd_model.json,wdbc,_gd_,189,63,125,251,0.938596491,0.001,8.77E-06
wdbc_25_2020_11_21_10_27_54_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,189,63,125,251,0.956140351,0.001,8.77E-06
wdbc_25_2020_11_21_10_27_54_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,189,63,125,251,0.956140351,0.001,8.77E-06
wdbc_25_2020_11_21_10_27_54_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,189,63,125,251,0.964912281,0.001,8.77E-06
wdbc_26_2020_11_22_15_56_35_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,196,61,134,256,0.964912281,0.001,8.77E-06
wdbc_26_2020_11_22_15_56_35_best_test_optPRM_adam_model.json,wdbc,_adam_,196,61,134,256,0.99122807,0.001,8.77E-06
wdbc_26_2020_11_22_15_56_35_best_test_optPRM_gd_model.json,wdbc,_gd_,196,61,134,256,0.973684211,0.001,8.77E-06
wdbc_26_2020_11_22_15_56_35_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,196,61,134,256,0.98245614,0.001,8.77E-06
wdbc_26_2020_11_22_15_56_35_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,196,61,134,256,0.98245614,0.001,8.77E-06
wdbc_26_2020_11_22_15_56_35_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,196,61,134,256,0.973684211,0.001,8.77E-06
wdbc_27_2020_11_21_17_09_02_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,49,15,33,63,0.99122807,0,0
wdbc_27_2020_11_21_17_09_02_best_test_optPRM_adam_model.json,wdbc,_adam_,49,15,33,63,0.98245614,0.001,8.77E-06
wdbc_27_2020_11_21_17_09_02_best_test_optPRM_gd_model.json,wdbc,_gd_,49,15,33,63,0.98245614,0,0
wdbc_27_2020_11_21_17_09_02_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,49,15,33,63,0.98245614,0,0
wdbc_27_2020_11_21_17_09_02_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,49,15,33,63,0.98245614,0,0
wdbc_27_2020_11_21_17_09_02_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,49,15,33,63,0.99122807,0,0
wdbc_28_2020_11_22_20_49_21_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,78,26,51,103,0.964912281,0,0
wdbc_28_2020_11_22_20_49_21_best_test_optPRM_adam_model.json,wdbc,_adam_,78,26,51,103,0.964912281,0,0
wdbc_28_2020_11_22_20_49_21_best_test_optPRM_gd_model.json,wdbc,_gd_,78,26,51,103,0.956140351,0,0
wdbc_28_2020_11_22_20_49_21_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,78,26,51,103,0.956140351,0.001,8.77E-06
wdbc_28_2020_11_22_20_49_21_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,78,26,51,103,0.964912281,0,0
wdbc_28_2020_11_22_20_49_21_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,78,26,51,103,0.956140351,0,0
wdbc_29_2020_11_21_10_27_54_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,124,43,80,166,0.964912281,0,0
wdbc_29_2020_11_21_10_27_54_best_test_optPRM_adam_model.json,wdbc,_adam_,124,43,80,166,0.964912281,0.001,8.77E-06
wdbc_29_2020_11_21_10_27_54_best_test_optPRM_gd_model.json,wdbc,_gd_,124,43,80,166,0.947368421,0,0
wdbc_29_2020_11_21_10_27_54_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,124,43,80,166,0.956140351,0.001,8.77E-06
wdbc_29_2020_11_21_10_27_54_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,124,43,80,166,0.956140351,0.001,8.77E-06
wdbc_29_2020_11_21_10_27_54_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,124,43,80,166,0.973684211,0,0
wdbc_2_2020_11_22_06_46_21_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,127,40,86,166,0.973684211,0.001,8.77E-06
wdbc_2_2020_11_22_06_46_21_best_test_optPRM_adam_model.json,wdbc,_adam_,127,40,86,166,0.973684211,0,0
wdbc_2_2020_11_22_06_46_21_best_test_optPRM_gd_model.json,wdbc,_gd_,127,40,86,166,0.956140351,0,0
wdbc_2_2020_11_22_06_46_21_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,127,40,86,166,0.964912281,0.001,8.77E-06
wdbc_2_2020_11_22_06_46_21_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,127,40,86,166,0.964912281,0,0
wdbc_2_2020_11_22_06_46_21_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,127,40,86,166,0.98245614,0.002,1.75E-05
wdbc_3_2020_11_21_10_27_54_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,195,67,127,261,0.973684211,0.001,8.77E-06
wdbc_3_2020_11_21_10_27_54_best_test_optPRM_adam_model.json,wdbc,_adam_,195,67,127,261,0.964912281,0,0
wdbc_3_2020_11_21_10_27_54_best_test_optPRM_gd_model.json,wdbc,_gd_,195,67,127,261,0.98245614,0.001,8.77E-06
wdbc_3_2020_11_21_10_27_54_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,195,67,127,261,0.98245614,0.001,8.77E-06
wdbc_3_2020_11_21_10_27_54_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,195,67,127,261,0.98245614,0.001,8.77E-06
wdbc_3_2020_11_21_10_27_54_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,195,67,127,261,0.99122807,0,0
wdbc_4_2020_11_21_19_10_29_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,75,24,50,98,0.99122807,0.001,8.77E-06
wdbc_4_2020_11_21_19_10_29_best_test_optPRM_adam_model.json,wdbc,_adam_,75,24,50,98,0.98245614,0,0
wdbc_4_2020_11_21_19_10_29_best_test_optPRM_gd_model.json,wdbc,_gd_,75,24,50,98,0.98245614,0,0
wdbc_4_2020_11_21_19_10_29_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,75,24,50,98,0.98245614,0.001,8.77E-06
wdbc_4_2020_11_21_19_10_29_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,75,24,50,98,0.98245614,0,0
wdbc_4_2020_11_21_19_10_29_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,75,24,50,98,0.99122807,0,0
wdbc_5_2020_11_21_10_27_54_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,169,57,111,225,0.98245614,0,0
wdbc_5_2020_11_21_10_27_54_best_test_optPRM_adam_model.json,wdbc,_adam_,169,57,111,225,0.98245614,0.001,8.77E-06
wdbc_5_2020_11_21_10_27_54_best_test_optPRM_gd_model.json,wdbc,_gd_,169,57,111,225,0.964912281,0.001,8.77E-06
wdbc_5_2020_11_21_10_27_54_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,169,57,111,225,0.973684211,0.001,8.77E-06
wdbc_5_2020_11_21_10_27_54_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,169,57,111,225,0.973684211,0.001,8.77E-06
wdbc_5_2020_11_21_10_27_54_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,169,57,111,225,0.98245614,0.001,8.77E-06
wdbc_6_2020_11_21_10_27_54_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,98,33,64,130,0.973684211,0,0
wdbc_6_2020_11_21_10_27_54_best_test_optPRM_adam_model.json,wdbc,_adam_,98,33,64,130,0.99122807,0.001,8.77E-06
wdbc_6_2020_11_21_10_27_54_best_test_optPRM_gd_model.json,wdbc,_gd_,98,33,64,130,0.98245614,0,0
wdbc_6_2020_11_21_10_27_54_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,98,33,64,130,1,0.001,8.77E-06
wdbc_6_2020_11_21_10_27_54_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,98,33,64,130,1,0,0
wdbc_6_2020_11_21_10_27_54_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,98,33,64,130,0.973684211,0.001,8.77E-06
wdbc_7_2020_11_21_10_27_54_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,114,37,76,150,0.98245614,0.001,8.77E-06
wdbc_7_2020_11_21_10_27_54_best_test_optPRM_adam_model.json,wdbc,_adam_,114,37,76,150,1,0,0
wdbc_7_2020_11_21_10_27_54_best_test_optPRM_gd_model.json,wdbc,_gd_,114,37,76,150,0.973684211,0,0
wdbc_7_2020_11_21_10_27_54_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,114,37,76,150,1,0.001,8.77E-06
wdbc_7_2020_11_21_10_27_54_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,114,37,76,150,1,0,0
wdbc_7_2020_11_21_10_27_54_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,114,37,76,150,0.99122807,0.001,8.77E-06
wdbc_8_2020_11_23_07_14_03_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,182,59,122,240,0.973684211,0.001,8.77E-06
wdbc_8_2020_11_23_07_14_03_best_test_optPRM_adam_model.json,wdbc,_adam_,182,59,122,240,0.99122807,0.001,8.77E-06
wdbc_8_2020_11_23_07_14_03_best_test_optPRM_gd_model.json,wdbc,_gd_,182,59,122,240,0.973684211,0.001,8.77E-06
wdbc_8_2020_11_23_07_14_03_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,182,59,122,240,0.99122807,0.001,8.77E-06
wdbc_8_2020_11_23_07_14_03_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,182,59,122,240,0.99122807,0.001,8.77E-06
wdbc_8_2020_11_23_07_14_03_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,182,59,122,240,1,0,0
wdbc_9_2020_11_22_12_41_25_best_test_optPRM_adagrad_model.json,wdbc,_adagrad_,252,84,167,335,0.973684211,0.001,8.77E-06
wdbc_9_2020_11_22_12_41_25_best_test_optPRM_adam_model.json,wdbc,_adam_,252,84,167,335,0.98245614,0.001,8.77E-06
wdbc_9_2020_11_22_12_41_25_best_test_optPRM_gd_model.json,wdbc,_gd_,252,84,167,335,0.973684211,0.002,1.75E-05
wdbc_9_2020_11_22_12_41_25_best_test_optPRM_momentum_gd_model.json,wdbc,_momentum_gd_,252,84,167,335,0.98245614,0.002,1.75E-05
wdbc_9_2020_11_22_12_41_25_best_test_optPRM_nesterov_accelerated_gd_model.json,wdbc,_nesterov_accelerated_gd_,252,84,167,335,0.98245614,0.001,8.77E-06
wdbc_9_2020_11_22_12_41_25_best_test_optPRM_rmsprop_model.json,wdbc,_rmsprop_,252,84,167,335,0.99122807,0.001,8.77E-06
wine_0_2020_11_21_10_27_54_best_test_optPRM_adagrad_model.json,wine,_adagrad_,225,72,152,296,0.916666667,0.001,2.78E-05
wine_0_2020_11_21_10_27_54_best_test_optPRM_adam_model.json,wine,_adam_,225,72,152,296,0.972222222,0,0
wine_0_2020_11_21_10_27_54_best_test_optPRM_gd_model.json,wine,_gd_,225,72,152,296,0.944444444,0,0
wine_0_2020_11_21_10_27_54_best_test_optPRM_momentum_gd_model.json,wine,_momentum_gd_,225,72,152,296,0.944444444,0.001,2.78E-05
wine_0_2020_11_21_10_27_54_best_test_optPRM_nesterov_accelerated_gd_model.json,wine,_nesterov_accelerated_gd_,225,72,152,296,0.972222222,0,0
wine_0_2020_11_21_10_27_54_best_test_optPRM_rmsprop_model.json,wine,_rmsprop_,225,72,152,296,0.916666667,0,0
wine_10_2020_11_23_11_08_21_best_test_optPRM_adagrad_model.json,wine,_adagrad_,200,67,132,266,0.972222222,0.001,2.78E-05
wine_10_2020_11_23_11_08_21_best_test_optPRM_adam_model.json,wine,_adam_,200,67,132,266,0.972222222,0,0
wine_10_2020_11_23_11_08_21_best_test_optPRM_gd_model.json,wine,_gd_,200,67,132,266,0.916666667,0,0
wine_10_2020_11_23_11_08_21_best_test_optPRM_momentum_gd_model.json,wine,_momentum_gd_,200,67,132,266,0.944444444,0.001,2.78E-05
wine_10_2020_11_23_11_08_21_best_test_optPRM_nesterov_accelerated_gd_model.json,wine,_nesterov_accelerated_gd_,200,67,132,266,0.944444444,0,0
wine_10_2020_11_23_11_08_21_best_test_optPRM_rmsprop_model.json,wine,_rmsprop_,200,67,132,266,1,0,0
wine_11_2020_11_24_01_19_40_best_test_optPRM_adagrad_model.json,wine,_adagrad_,181,59,121,239,1,0,0
wine_11_2020_11_24_01_19_40_best_test_optPRM_adam_model.json,wine,_adam_,181,59,121,239,1,0,0
wine_11_2020_11_24_01_19_40_best_test_optPRM_gd_model.json,wine,_gd_,181,59,121,239,1,0.001,2.78E-05
wine_11_2020_11_24_01_19_40_best_test_optPRM_momentum_gd_model.json,wine,_momentum_gd_,181,59,121,239,1,0,0
wine_11_2020_11_24_01_19_40_best_test_optPRM_nesterov_accelerated_gd_model.json,wine,_nesterov_accelerated_gd_,181,59,121,239,1,0,0
wine_11_2020_11_24_01_19_40_best_test_optPRM_rmsprop_model.json,wine,_rmsprop_,181,59,121,239,1,0.001,2.78E-05
wine_12_2020_11_21_10_27_54_best_test_optPRM_adagrad_model.json,wine,_adagrad_,269,88,180,356,1,0.001,2.78E-05
wine_12_2020_11_21_10_27_54_best_test_optPRM_adam_model.json,wine,_adam_,269,88,180,356,0.972222222,0,0
wine_12_2020_11_21_10_27_54_best_test_optPRM_gd_model.json,wine,_gd_,269,88,180,356,0.944444444,0.001,2.78E-05
wine_12_2020_11_21_10_27_54_best_test_optPRM_momentum_gd_model.json,wine,_momentum_gd_,269,88,180,356,1,0,0
wine_12_2020_11_21_10_27_54_best_test_optPRM_nesterov_accelerated_gd_model.json,wine,_nesterov_accelerated_gd_,269,88,180,356,1,0.001,2.78E-05
wine_12_2020_11_21_10_27_54_best_test_optPRM_rmsprop_model.json,wine,_rmsprop_,269,88,180,356,1,0,0
wine_13_2020_11_21_10_27_54_best_test_optPRM_adagrad_model.json,wine,_adagrad_,153,52,100,204,1,0,0
wine_13_2020_11_21_10_27_54_best_test_optPRM_adam_model.json,wine,_adam_,153,52,100,204,1,0,0
wine_13_2020_11_21_10_27_54_best_test_optPRM_gd_model.json,wine,_gd_,153,52,100,204,0.916666667,0,0
wine_13_2020_11_21_10_27_54_best_test_optPRM_momentum_gd_model.json,wine,_momentum_gd_,153,52,100,204,1,0.001,2.78E-05
wine_13_2020_11_21_10_27_54_best_test_optPRM_nesterov_accelerated_gd_model.json,wine,_nesterov_accelerated_gd_,153,52,100,204,1,0,0
